brand,year,model,genes
ASSOCIATION,2012,LENOVO S720I,42|3743|4513|6397|7109|4932|307|57|2993|1630|1617|10199|5281|1585|1124|9055|1560|1967|1905|6007|4747|2330|30|6002|723|1342|6004|8556|1544|5283|1908|2187|1572|1238|1232|3812|7116|194|1040|2376|1554|532|5352|5319|14|614|1579|3730|5282|1344|10|8195|7628|2375|4921|4547|1571|56|7963|1088|1343|4530|1589|1529|2295|19|1574|5120|9342|2737
ASSOCIATION,2012,LENOVO S880,4161|4513|6104|4932|13951|9352|818|1630|5281|7108|1124|1347|9055|1560|1967|3515|5095|3568|4227|3721|514|1905|5514|30|1035|1342|6376|1144|1547|2868|8556|1270|6036|6162|7914|5283|864|1908|9558|1216|2187|1572|1232|1554|532|5352|14|614|1579|5282|7628|5039|809|1225|4547|1571|6396|56|7963|1088|1343|4530|1193|2146|1589|1529|125|4923|1219|1574|2737
ASSOCIATION,2012,LENOVO S880I,4161|42|4513|6104|4932|13951|57|9352|818|1630|5281|7108|1124|1347|9055|1560|1967|3515|3568|4227|3721|1905|5514|30|1035|723|1342|6376|1144|1547|2868|8556|1270|6036|6162|7914|5283|864|1908|9558|1216|2187|1572|1232|2376|1554|532|5352|14|614|1579|5282|10|7628|2375|5039|4921|809|1225|4547|1571|6396|56|7963|1088|1343|4530|1193|2146|1589|1529|125|1219|19|1574|2737
ASSOCIATION,2013,LENOVO A398T,42|4513|1624|4932|57|2993|1630|54|5281|1124|1560|1967|1905|5514|30|1035|1342|1144|1270|5283|820|1908|1216|2187|1572|1232|1554|868|614|1579|5282|1344|790|5039|4921|1225|9387|55|1571|6396|56|1088|9463|1343|1193|2146|1529|125|1219|19|731|2737
ASSOCIATION,2013,LENOVO A398T+,42|4513|1624|9685|4932|307|57|2993|1630|54|5281|1124|1560|1967|1905|5514|30|1035|1342|1144|1270|5283|1908|1216|2187|1572|1232|194|1554|1579|5282|1344|4922|5039|1225|9387|55|1571|6396|56|1088|1343|1193|2146|1589|1529|1219|19|2737
ASSOCIATION,2013,LENOVO A820,4161|42|4513|4932|307|57|2993|1630|3990|5281|1124|1560|1967|9589|3515|4012|5095|592|3721|537|1905|4747|2330|30|1342|1144|1270|5283|864|1908|1216|2187|1572|1232|4248|194|1040|2376|1554|393|532|14|614|1579|5282|1344|790|10|859|2375|4922|809|1225|4547|1571|56|4032|1088|1343|4530|1193|2146|1529|2295|6572|1219|19|1574|5120|9342|2737
ASSOCIATION,2013,LENOVO A820E,42|4513|4932|307|57|2993|64|1630|5281|1124|1560|1967|583|911|838|1905|2330|30|1342|1144|1270|5283|1908|1216|2187|1572|1232|194|1040|2376|1554|33|495|614|1579|5282|1344|2375|4922|9884|883|1225|4547|1571|56|1088|1343|584|4530|1193|2146|41|1529|781|2295|1219|19|1574|5120|9342|546|2737
ASSOCIATION,2013,LENOVO A820T,42|4513|4932|307|57|2993|1630|54|5281|1124|1560|1967|537|1905|2330|5514|30|1342|1144|1270|5283|864|1908|1216|2187|1572|1232|194|1040|2376|1554|393|532|614|1579|5282|1344|790|859|2375|4922|9884|809|1225|4547|55|1571|6396|56|1088|1343|4530|1193|2146|1529|2295|1219|19|1574|5120|9342|2737
ASSOCIATION,2013,LENOVO K900,804|42|4513|2830|7109|5313|4627|6359|2147|4932|404|13951|2154|57|1630|1617|5281|1585|2740|1124|1970|9055|1560|1967|1921|5095|1905|5797|4747|2330|5514|30|1945|1342|1547|8556|1544|5283|1943|864|1908|1572|1238|2959|1232|9368|7116|2376|1554|14|614|1579|660|5282|1344|790|10|8195|7628|859|2375|1949|4733|4921|809|1075|1032|4547|1571|855|1755|9460|6396|56|344|7963|13846|1088|1343|4530|5139|1589|1529|1918|2295|19|9168|1574|4965|2737
ASSOCIATION,2013,LENOVO S820,42|4513|4932|307|13951|57|2993|10064|1630|5281|1585|1124|1560|1967|5095|537|1905|30|6002|1342|6004|1144|1547|1270|7914|5283|1908|1216|2187|1572|1232|194|1040|2376|1554|393|532|9391|14|614|1579|5282|1344|10|8195|2375|4922|1225|4547|1571|1755|56|1088|1343|4530|1193|5139|1529|1219|19|1574|4965|2737
ASSOCIATION,2013,LENOVO S820E,42|4513|4932|307|13951|57|2993|64|10064|1630|5281|1585|1124|1560|1967|583|1905|30|6002|1342|6004|1144|1547|1270|7914|5283|1908|1216|2187|1572|1232|194|1040|2376|1554|33|495|9391|614|1579|5282|1344|8195|2375|4922|1225|13747|4547|1571|1755|56|1088|1343|584|4530|1193|41|1529|781|1219|19|1574|5120|546|2737
ASSOCIATION,2013,LENOVO VIBE X,42|4513|7109|4627|2147|4932|13951|9338|2154|57|2993|1630|54|1617|5281|1585|1124|9553|1560|724|5095|282|537|1905|2330|30|1342|1547|1544|5283|864|1908|1572|1238|1232|7116|2376|1554|393|532|614|1579|5282|1344|790|859|2375|4922|809|1075|1032|4547|55|1571|1755|56|1088|1343|4530|5139|1589|1529|2295|19|1574|4965
ASSOCIATION,2013,LENOVO VIBE Z,42|4513|2147|4932|826|13951|2154|57|566|1630|5281|1585|2740|1124|1970|1560|1967|1921|1905|30|2857|1945|1342|1144|1547|1270|7914|5283|1943|1908|1216|1572|1232|194|2376|1554|895|1579|5282|8195|2375|4922|1949|883|1075|1225|135|1032|4547|1571|1755|56|13846|1088|1343|584|4530|1193|5139|1529|1918|781|1219|19|1574|4965|2737
ASSOCIATION,2013,LENOVO VIE X,42|4513|466|7109|4627|6359|2147|4932|13951|9338|2154|57|2993|1630|1617|5281|1585|7108|1124|1560|5095|282|537|1905|5797|4747|2330|30|1342|1547|1544|5283|1908|1572|1238|1232|9889|7116|2376|1554|393|532|14|614|1579|5282|1344|10|2375|4922|1075|1032|4547|1571|1755|56|1088|1343|4530|5139|1589|1529|2295|19|1574|4965
ASSOCIATION,2014,LENOVO BAMBOO SHOOT S90,5507|42|4513|6397|6063|6359|2147|5229|4932|307|13951|87|2154|57|1630|1617|5281|1585|2740|1124|1560|746|6116|1905|5797|4747|474|2330|30|1342|1547|1544|9433|5283|1908|1572|1238|1232|194|1040|2376|1554|5176|1579|5282|1344|2375|4922|9270|883|1884|1075|4547|1571|56|1088|9826|1343|584|4530|5139|2819|905|1589|1529|781|2295|19|1574|4965|2737
ASSOCIATION,2014,LENOVO GOLDEN FIGHTER A8,804|42|4513|7284|5398|2830|8992|8160|4932|13951|87|57|1630|5281|1585|7119|1124|9055|1560|1967|4924|1905|4747|7990|2330|5514|30|1342|1144|1547|8556|1270|9433|5182|7914|5283|9613|1908|6144|290|1216|2187|1572|2959|1232|2376|1554|532|868|614|1579|5282|1344|798|8599|790|8195|1087|7628|2375|9270|1884|1225|4547|1571|681|8603|6396|56|7963|13846|1088|7567|7302|1343|7787|4530|1193|5139|7829|3470|1589|1529|789|7727|2295|1219|19|1574|4965|2737
ASSOCIATION,2014,LENOVO GOLDEN FIGHTER S8,935|804|42|4513|6599|4932|9930|13951|57|2993|1630|54|5281|1585|7108|1124|9055|1560|1967|9130|4924|1905|4747|30|1342|1144|1547|8556|1270|7914|5283|1908|1216|2187|1572|1232|9125|2376|1554|9236|532|868|614|1579|5282|1344|798|790|8195|7628|2375|1225|4547|55|1571|681|1755|56|7963|1088|1343|4530|1193|5139|1589|1529|789|6138|1219|19|1574|5402|4965|2737
ASSOCIATION,2014,LENOVO LE MENG K3,5933|2302|8749|3184|42|4513|7091|7109|4627|5663|4932|1964|307|87|57|7215|1630|5281|2233|1124|1970|1560|1967|9130|746|1921|8406|1905|4747|474|2330|5514|30|1342|1144|1270|9433|5182|5283|1943|6552|7082|1908|1297|5241|1216|2187|1572|1232|7116|194|1040|3179|2376|1554|5176|8166|5352|1579|5282|7237|8450|1344|8195|2375|4922|9270|883|1884|9482|3173|1075|1225|6785|6536|4547|8980|1571|6561|6396|6430|56|7657|1088|1343|584|4530|1193|2819|905|1589|5678|1529|1918|781|2295|1219|19|1574|7928|5120|8889|2737
ASSOCIATION,2014,LENOVO P70,94|42|4513|4932|10100|87|57|1630|54|1617|5281|1585|2740|7119|1124|1560|1967|282|13521|1905|5514|30|1342|1144|1270|13681|9433|5283|1908|1216|2187|1572|1232|2376|1554|532|5352|2943|1579|5282|1344|2375|4922|9270|1884|1075|1225|4547|55|1571|13525|555|6396|56|1088|1343|4530|1193|5139|1529|1219|19|9168|1574|4965|2737
ASSOCIATION,2014,LENOVO VI2,2302|8749|42|8673|4513|7091|7109|4627|1624|1196|2147|5229|4932|1171|9338|87|2154|57|7215|823|1323|1630|1617|5281|1585|2740|2233|851|1124|1970|9055|4928|1252|1967|3568|4884|282|1905|4747|2330|30|6002|1125|1962|1342|6004|1144|8556|1270|1544|1064|5283|3741|864|7082|1908|7383|1297|1216|4857|833|1232|712|7116|2376|574|1554|5176|532|8166|5352|2347|614|5282|7237|1609|1535|1344|8195|1508|7628|2375|2254|6668|1884|809|1075|1225|305|1032|4547|8980|1571|56|344|7657|7963|1088|7567|881|1343|377|4530|1193|5139|2819|1902|1589|789|2295|8062|1515|1219|19|9168|1574|8889|9480|8474|5402|4965|2737
ASSOCIATION,2014,LENOVO VIBE Z2,94|42|4513|8148|1196|2147|4932|1171|307|13951|87|2154|57|1323|1630|54|5281|1585|2740|7119|1124|1252|1560|746|1905|474|2330|30|1342|1144|1547|1270|9380|1064|7914|5283|67|1908|1297|1216|96|1572|10118|1232|194|3050|2376|1554|2347|14|1579|5282|8195|2375|4922|2254|883|1884|1075|1225|1032|4547|55|1571|56|13846|1088|1343|584|4530|1193|5139|6065|905|1529|781|63|2295|1219|19|1574|8110|4965|2737
ASSOCIATION,2015,LENOVO A2860,94|42|4513|7109|405|1624|4932|437|87|57|2993|54|1617|5281|1585|1967|1905|5514|30|1342|1144|1270|1544|5182|5283|1908|1216|1232|7116|9438|532|5352|614|5282|1609|1344|9834|4922|1884|5039|1225|4547|55|1571|6396|56|1343|4530|1193|1219|19
ASSOCIATION,2015,LENOVO A3900,9953|94|42|4513|4932|307|87|57|9323|1630|54|5281|1124|9321|1560|1905|5514|30|1342|1144|1270|5283|1908|1216|1572|1232|194|1554|1579|5282|1344|4922|1884|5039|1075|1225|4547|55|1571|6396|56|1088|1343|4530|1193|2819|1529|1219|19|1574|2737
ASSOCIATION,2015,LENOVO A3910,94|42|4513|7109|1624|1269|4932|87|57|9323|54|1617|5281|1585|1124|9321|1967|188|9659|1905|30|1342|1144|1270|1544|5283|1908|6144|1216|2187|1232|7116|1040|2376|5282|1609|1344|2375|4922|5039|1075|1225|6536|4547|55|1571|1316|6396|56|1088|1343|4530|1193|2819|1219|19|2737
ASSOCIATION,2015,LENOVO BAMBOO SHOOT S90,42|4513|6359|2147|5229|4932|307|13951|87|2154|57|6431|1630|1617|5281|1585|2740|1124|1560|746|5558|6116|1905|5797|4747|474|2330|5477|30|1342|1547|1544|9433|5283|1908|1572|1238|1232|194|2376|1554|5176|1579|5282|5535|1344|2375|4922|9270|883|1884|1075|1032|4547|1571|56|1088|6133|9826|1343|584|4530|5139|2819|6065|905|1589|1529|781|2295|19|1574|5402|4965|2737
ASSOCIATION,2015,LENOVO GOLDEN FIGHTER A8,42|4513|4932|13951|437|87|57|1630|671|5281|1585|7119|1124|9055|1560|1967|1905|2330|30|1342|1144|1547|8556|1270|9433|5182|7914|5283|1908|1216|2187|1572|1232|2376|1554|532|868|5352|577|614|1579|5282|1344|7628|2375|9270|9907|1075|1225|4547|1571|56|7963|1088|1343|4530|1193|2819|821|1589|1529|125|2295|1219|19|1574|5120|2737
ASSOCIATION,2015,LENOVO GOLDEN FIGHTER NOTE8,4240|42|4513|5398|1196|4932|13951|87|57|1630|5281|1585|7119|1124|1252|1560|1967|464|4924|1905|6007|2330|5514|30|1342|1144|1547|1270|4037|5283|1908|1297|3523|6144|290|1216|5303|3755|1572|1232|2746|2376|1554|4147|532|868|9895|5352|614|1579|3783|842|5282|1344|3590|2375|1884|1075|1225|4547|1571|3033|6396|56|1088|1343|4530|1193|5139|1589|1529|13622|2295|1219|19|1574|9342|4965|2737
ASSOCIATION,2015,LENOVO GOLDEN FIGHTER S8,483|94|8749|3184|42|4513|7109|4627|1196|4932|87|57|7215|1630|54|5281|7119|1124|1252|1560|1967|464|282|4924|8406|1905|2330|5514|30|1342|1144|1270|9380|5182|7914|5283|1908|1297|1216|2187|1572|1232|7116|3050|3179|2376|1554|532|868|8166|5352|614|1579|842|5282|7237|8450|1344|8195|2375|3173|1075|1225|1032|4547|8980|55|1571|6396|56|7657|13846|1088|1343|4530|1193|5139|1953|1589|1529|2295|1219|19|1574|7928|8889|4965|2737
ASSOCIATION,2015,LENOVO GOLDEN FIGHTER S8 PLAY,8749|7250|42|4513|7109|4932|437|87|57|7899|1630|671|7992|5281|7119|1124|1560|1967|1905|4747|2330|5514|30|1342|1144|1270|9380|7914|5283|7298|1908|1216|2187|12889|1572|1232|7116|12048|3050|2376|1554|532|7884|868|8166|5352|577|614|1579|5282|1344|8195|2375|4922|1075|1225|4547|1571|6396|56|13846|1088|7567|1343|4530|1193|1953|821|1589|1529|125|2295|1219|19|1574|5120|8889|7961|2737
ASSOCIATION,2015,LENOVO K80,73|94|8749|42|4513|4627|7496|4932|87|57|7215|1630|54|5281|2740|7119|1124|9055|1560|13852|8406|1905|4747|7990|2330|5514|30|6002|261|1342|6004|1144|8556|1270|5182|7914|5283|13886|9665|67|1908|98|1216|1572|1232|9368|2376|1554|8166|5352|2943|14|1579|5282|5535|7237|8450|1344|10|8195|7628|2375|4922|8496|1075|1225|4547|8980|55|1571|6396|56|7657|7963|1088|1343|4530|1193|5139|1529|2295|1219|19|1574|7928|8110|8889|4965|2737
ASSOCIATION,2015,LENOVO LE LEAF K3 ENHANCED VERSION,5933|2302|94|8749|3184|42|4513|7091|7109|4627|1196|5663|4932|1964|307|87|57|7215|1630|54|5281|2233|1124|1970|1252|1560|1967|9130|746|1921|8406|1905|4747|474|2330|5514|30|1342|1144|1270|9433|5182|5283|1943|6552|7082|1908|1297|5241|1216|2187|1572|1232|7116|194|3179|2376|1554|5176|8166|5352|1579|5282|7237|8450|1344|8195|2375|4922|9270|883|1884|9482|3173|1075|1225|6785|6536|1032|4547|8980|55|1571|6561|6396|6430|56|7657|1088|1343|584|4530|1193|2819|905|1589|5678|1529|1918|781|2295|1219|19|1574|7928|5120|8889|2737
ASSOCIATION,2015,LENOVO LE LEMON K3 WILLFUL VERSION,5933|2302|94|8749|3184|42|4513|7091|7109|4627|5663|4566|4932|1964|307|87|57|7215|1630|54|5281|2233|1124|1970|1560|1967|9130|746|1921|8406|1905|4747|474|2330|5514|30|1342|1144|1270|9433|5182|5283|1943|6552|7082|1908|1297|5241|1216|2187|1572|1232|7116|194|1040|3179|2376|1554|5176|8166|5352|1579|5282|7237|8450|1344|8195|2375|4922|9270|883|1884|9482|3173|1075|1225|6785|6536|4547|8980|55|1571|6561|6396|6430|56|7657|1088|1343|584|4530|1193|2819|905|1589|5678|1529|1918|781|2295|1219|19|1574|7928|5120|8889|2737
ASSOCIATION,2015,LENOVO LE MENG K3,94|42|4513|7109|1196|5663|4932|307|87|57|1630|54|5281|1124|9055|1252|1560|1967|1905|2330|30|1342|1144|8556|1270|9433|5182|5283|6552|1908|1297|5241|1216|1572|1232|7116|194|2376|1554|5176|5352|1579|5282|1344|7628|2375|4922|9270|1075|1225|6536|1032|4547|55|1571|6430|56|7963|1088|1343|4530|1193|2819|1589|5678|1529|2295|1219|19|1574|5120|2737
ASSOCIATION,2015,LENOVO LE MENG K3 NOTE,94|8749|3184|12183|804|42|4513|7091|7109|4627|7496|4932|87|57|7215|7623|1630|54|5281|7119|1124|9055|3425|1560|464|3388|4924|8406|1905|4747|7990|2330|30|1342|1144|8556|1270|5182|7914|5283|1908|290|1216|2187|1572|1232|9368|7116|3050|2376|1554|532|868|8166|614|1579|842|5282|7237|8450|1344|8195|3226|7628|9157|2375|3173|1075|1225|1032|4547|8980|55|1571|855|6430|56|9533|3336|7657|7963|13846|1088|1343|4530|3445|1193|5139|1589|1529|2295|1219|19|9168|1574|7928|8110|8889|4965|2737
ASSOCIATION,2015,LENOVO LE MENG X3,73|8879|94|9823|42|4513|7109|4627|1624|4512|3223|1196|4932|1171|6797|87|57|4642|1323|54|1617|5281|1585|2740|1124|8384|9055|1252|3282|1905|4747|30|8131|1342|1144|1270|1544|6131|5283|67|1908|98|1297|3277|1216|2187|8421|1232|9368|7116|2376|4555|14|5282|1609|3409|3307|10|2375|1075|1225|4547|55|1571|9149|3033|56|1088|1343|4530|1193|8877|7543|8224|1219|19|2737
ASSOCIATION,2015,LENOVO VIBE P1,73|94|42|4513|7109|1624|7496|4512|6359|1196|5229|4932|1171|87|57|1323|1630|9929|54|1617|5281|1585|2740|1124|9055|1252|1967|4059|8523|10401|282|13852|1905|30|1125|8131|430|1342|3041|1144|1270|1544|5283|13886|13904|67|1908|98|1297|7999|1216|2187|1572|8421|1232|9368|7116|10272|2376|7688|5176|7884|6796|14|614|13532|1579|5282|1609|1344|10|2375|435|1225|4547|55|1571|9149|56|6032|1088|1343|584|1525|4530|1193|5139|1589|8224|781|10298|1219|19|1598|423|4965|2737
ASSOCIATION,2015,LENOVO VIBE SHOT,94|8749|42|4513|1196|4932|9338|87|57|9757|7215|5810|1630|54|5281|2740|120|1124|12092|1025|1252|13874|1560|1967|886|5095|155|4924|8406|1905|2330|30|6002|430|1342|6004|1144|1270|12546|1064|5068|5283|1908|1297|290|1216|2187|1572|1232|3050|5866|2376|1554|8166|5352|2347|614|1579|5282|5535|7237|8450|1344|790|8195|2375|435|2254|883|1075|1225|4547|8980|55|1571|9149|56|1975|7657|1088|1343|584|4530|1193|1589|1529|781|125|2295|1959|1219|19|1574|423|7928|8889|2737
ASSOCIATION,2015,LENOVO VIBE Z2W,73|42|4513|8148|1196|2147|4932|1171|307|13951|87|2154|57|1323|1630|5281|1585|2740|7119|1124|1252|1560|746|1905|474|2330|30|1342|1144|1547|1270|9380|1064|7914|5283|67|1908|98|1297|1216|1572|10118|1232|194|3050|2376|1554|2347|14|1579|5282|10|8195|2375|4922|2254|883|1884|1075|1225|1032|4547|1571|56|13846|1088|1343|584|4530|1193|5139|6065|905|1529|781|2295|1219|19|1574|8110|4965|2737
ASSOCIATION,2016,LENOVO LE LEMON K5 NOTE,2833|2302|94|804|42|4513|3111|3214|2830|7109|623|5584|1624|3206|4512|6359|1196|5229|4932|1171|6797|87|57|1323|54|1617|5281|1585|2740|2233|1124|9055|4361|1252|1967|4884|3282|1905|4747|30|1125|261|1342|1144|8556|1270|1544|5283|1908|1297|3277|1216|2187|691|1232|9368|7116|2376|5176|532|868|2347|9642|5282|1609|1344|7628|5894|2375|2254|1225|4547|55|1571|855|4799|3033|56|7963|1088|1343|4530|1193|5139|1589|867|1219|19|4965|2737
ASSOCIATION,2018,LENOVO K5 NOTE,2539|73|94|42|4513|7109|1624|4512|11476|4932|6797|87|57|64|54|1617|5281|1585|2740|1112|1347|9055|88|1967|1905|1070|4747|5514|30|1125|261|1342|1086|8556|1544|9720|2489|5068|7914|5283|67|1908|98|4686|2187|1232|7116|2525|1095|6118|38|2376|33|14|614|10987|7023|5282|5084|1609|10|8195|7628|2375|8122|883|4704|74|9395|4547|55|1571|7029|3033|6396|56|7963|1101|1343|584|4530|2661|41|781|803|7727|6503|19|2600|2851|4951|5402|7961|564|2737
ASSOCIATION,2018,LENOVO K5 PLAY,73|94|8225|1740|42|8673|4513|8933|7109|1624|7496|4512|1196|4932|685|6797|7704|87|57|7899|10564|64|54|1617|7992|5281|1585|2740|1124|1347|9055|88|1252|1967|8516|1857|7906|10512|4737|1905|4747|5514|30|1125|1342|1144|8556|1270|1544|9326|5283|67|1908|98|1297|1216|4686|2187|5226|7245|1232|7116|8230|3050|6118|7028|38|2376|33|14|7023|5282|5084|1609|10|8195|7628|2375|8295|5210|7044|4704|74|1225|4547|55|1571|7029|10112|6396|56|1788|7963|1088|7567|1343|584|4530|1193|5139|7543|41|781|6503|1219|19|7342|7504|4951|5402|7961|4965|2737
ASSOCIATION,2018,LENOVO K5 PRO,2539|73|94|5567|42|4513|8933|7109|1624|4512|1196|4932|1171|6797|10073|7704|87|57|7899|64|1323|54|1617|7992|5281|1585|2740|1124|1347|9055|88|1252|1967|8516|1857|7906|484|1905|30|1125|261|1342|1144|8556|1270|1544|5068|5283|67|1908|98|1297|1216|2187|7427|7245|1232|7116|8230|38|2376|33|8143|14|7023|1609|10|8195|9284|7628|2375|1067|8295|5039|74|1225|4547|55|1571|7029|6396|56|2654|7963|13846|1088|5518|7567|6133|5285|1343|584|4530|1193|7543|1867|41|781|2418|1219|19|7342|7961|2737
ASSOCIATION,2018,LENOVO S5,2539|73|94|8225|1740|42|8673|4513|8933|7109|7438|4627|1624|7496|4512|1196|2217|5229|4932|6797|7704|7818|87|57|7899|64|54|1617|7992|5281|1585|2740|673|1124|1347|88|1252|1967|9360|8516|1857|4884|7906|13852|5101|4737|1905|4747|30|785|1125|1342|6004|1144|1270|10823|1544|6162|5283|13886|67|1908|98|10052|1297|431|4767|1216|4686|2187|7427|7245|1232|7116|8230|3050|7028|38|2376|8754|5176|33|8143|14|614|7023|8566|1609|10|8195|5963|2375|8295|7044|4704|74|1225|4547|55|1571|7029|6396|56|344|1788|1088|7567|5285|1343|584|4530|1193|5139|7543|7762|41|781|1219|19|7342|7504|7961|4965|2737
ASSOCIATION,2018,LENOVO S5 PRO,8162|2539|73|2833|94|42|4513|2830|7109|4627|4512|11476|1196|7015|5229|4932|1171|6797|7704|10148|87|57|7899|891|7064|8582|64|1323|1630|54|7992|5281|2740|1124|88|1252|1560|5508|1026|8516|1857|7906|4737|484|1905|4747|7990|30|1125|261|1342|7781|1144|1270|6211|5283|67|1908|98|8257|1297|2702|1216|4686|2187|7427|1572|5654|7245|8066|9385|1232|7116|6118|2376|1554|5176|33|922|8143|14|7023|1579|5282|5084|1344|10|8195|2375|4733|1067|8295|883|4704|74|1225|4547|55|1571|7029|3033|6396|56|1088|7567|8025|1343|584|4530|1193|7543|5096|41|1529|781|2418|7727|5011|1219|19|1574|7342|1837|4951|7961|2737
ASSOCIATION,2018,LENOVO S5 PRO GT,8162|2539|73|2833|94|42|4513|2830|7109|4627|4512|11476|1196|7015|5229|4932|1171|6797|7704|10148|87|57|7899|7064|8582|1870|64|1323|1630|54|7992|5281|2740|1124|88|1252|1560|5508|8516|1857|7906|4737|1905|4747|7990|30|1125|1342|7781|1144|1270|5283|67|1908|98|8257|1297|2702|1216|4686|2187|7427|540|1572|5654|7245|8066|9385|1232|7116|2376|1554|5176|33|8143|14|7023|1579|5084|1344|10|8195|2375|4733|1067|8295|4704|74|1225|4547|55|1571|7029|3033|6396|56|1088|7567|8025|5285|1343|584|4530|1193|7543|5096|41|1529|781|2418|7727|5011|1219|19|1574|7342|4951|7961|2737
ASSOCIATION,2018,LENOVO Z5 PRO,2539|73|94|6993|1740|42|2480|4513|4989|7109|4627|3206|4512|1196|7015|4566|4932|1171|1226|87|57|7368|64|1323|1630|8209|54|1130|5281|2740|968|1386|711|4477|1124|9055|88|1252|7054|1560|1026|7051|9989|4568|13852|4737|1905|7289|4747|2729|7990|30|1125|9192|8131|1342|1144|8556|7062|1270|5068|2817|13886|67|1908|98|1185|8257|1297|5241|6152|1216|4686|2606|1062|5226|1572|7005|8421|1232|7116|2525|8230|8570|2376|1554|5176|33|14|7023|1579|1344|10|8195|9284|7628|4457|2375|4733|1067|7794|5210|4704|74|1225|55|1571|1463|680|3033|6396|56|4609|7963|1088|5285|4471|1343|584|11914|4530|1193|8877|2661|2761|1446|41|8224|1529|781|7727|1219|19|1574|7961|5000|2737
ASSOCIATION,2018,LENOVO Z5 PRO GT 855,2539|73|94|6993|1740|42|2480|4513|4989|197|7109|4627|3206|4512|1196|7015|4566|4932|1171|1226|87|57|7368|64|1323|1630|8209|54|1130|5281|2740|968|4477|1124|9055|88|1252|7054|1560|6027|1026|1857|7051|9989|4568|13852|4737|573|1905|7289|4747|2729|7990|30|1125|8131|1342|1144|8556|7062|1270|1680|5068|2817|13886|67|1908|98|1185|8257|1297|5241|1216|4686|2606|1062|5226|1572|7005|8421|1232|7116|2525|8230|8570|2376|1554|5176|33|14|614|7023|1579|1344|10|8195|9284|7628|4457|2375|4733|1067|7794|5210|4704|74|1225|2939|55|1571|3033|6396|56|4609|7963|1088|5285|4471|1343|584|11914|4530|1193|8877|2661|41|8224|1529|781|7727|1219|19|1574|7961|5000|2737
ASSOCIATION,2018,LENOVO Z5 PRO GT 855 EDITION,2539|73|94|6993|1740|42|2480|4513|4989|197|7109|4627|3206|4512|1196|7015|4566|4932|1171|1226|87|57|7368|64|1323|1630|8209|54|1130|5281|2740|968|4477|1124|9055|88|1252|7054|1560|6027|1857|7051|9989|4568|13852|4737|573|1905|7289|4747|7990|30|1125|8131|1342|1144|8556|7062|1270|1680|5068|2817|1059|13886|67|1908|98|1185|8257|1297|5241|1216|4686|2606|1062|5226|1572|7005|8421|1232|7116|1048|2525|8230|8570|2376|1554|5176|33|14|614|7023|1579|1344|10|8195|9284|7628|4457|2375|4733|7794|5210|4704|74|1225|55|1571|3033|6396|56|4609|7963|1088|5285|4471|1343|584|11914|4530|1193|8877|2661|41|8224|1529|781|7727|1219|19|1574|7961|5000|2737
ASSOCIATION,2018,LENOVO Z5S,73|2229|94|2201|7440|42|4513|7109|7438|4512|4932|10137|11127|6797|11717|87|57|11539|64|1630|11132|7311|54|5281|2740|711|1124|9055|8250|88|1560|8517|4737|421|1905|4747|30|1125|8131|1342|7781|8556|5068|11437|7914|5283|733|67|1908|98|8257|5241|4686|2187|5357|7427|5226|1572|8421|1232|7116|194|2746|2376|1554|5176|33|14|7023|1579|810|2232|1344|10|8671|8195|7628|2375|4733|1067|8122|883|5039|5210|4704|74|135|4547|55|1571|7029|680|11777|3033|56|7556|7963|8944|1088|5285|10982|1343|584|4530|41|9420|8224|1529|781|7727|19|1574|5120|654|7961|2737|11436
ASSOCIATION,2019,LENOVO Z6,2539|73|13864|94|10051|42|4513|4989|1308|7109|3206|4512|1196|7015|4566|4932|1171|87|57|7064|64|1323|54|5281|2740|8483|1112|1386|9055|937|88|1252|1560|1857|7653|7906|5087|1905|7990|30|1125|8131|1077|1342|7781|1144|1086|1270|458|7914|5283|1445|67|1153|1908|98|1297|13309|1216|2187|1572|7245|8421|7769|1232|7116|194|1095|8230|6118|33|2943|14|7023|1579|1344|1392|10|9284|13840|8080|883|5039|1400|74|1225|967|135|4547|55|1571|7029|1736|56|2654|1328|1101|5285|1343|584|4530|1447|1193|1446|961|41|8224|1529|781|2418|7727|1147|6503|1219|19|1574|5120|7961|5000|1076|2737|9181
